Ticker,Date,open,high,low,close,Volume,Time
S50_Tradingview,2017-12-28,1135,1136,1135,1136,982,09:45:00
S50_Tradingview,2017-12-28,1135.5,1136.1,1135.5,1136,498,09:46:00
S50_Tradingview,2017-12-28,1136,1136.3,1135.8,1136.3,322,09:47:00
S50_Tradingview,2017-12-28,1136.2,1136.4,1136.1,1136.4,240,09:48:00
S50_Tradingview,2017-12-28,1136.4,1136.4,1136,1136.2,409,09:49:00
S50_Tradingview,2017-12-28,1136.1,1136.1,1135.7,1135.9,391,09:50:00
S50_Tradingview,2017-12-28,1135.8,1135.9,1135.8,1135.8,154,09:51:00
S50_Tradingview,2017-12-28,1135.9,1135.9,1135.6,1135.8,198,09:52:00
S50_Tradingview,2017-12-28,1135.8,1136,1135.7,1136,264,09:53:00
S50_Tradingview,2017-12-28,1136,1136.2,1135.8,1136,196,09:54:00
S50_Tradingview,2017-12-28,1136.1,1137.5,1135.9,1137,1073,09:55:00
S50_Tradingview,2017-12-28,1137.1,1137.4,1136.9,1137,330,09:56:00
S50_Tradingview,2017-12-28,1137,1137.5,1137,1137.5,465,09:57:00
S50_Tradingview,2017-12-28,1137.5,1137.6,1137.3,1137.5,418,09:58:00
S50_Tradingview,2017-12-28,1137.4,1137.5,1137.1,1137.2,486,09:59:00
S50_Tradingview,2017-12-28,1137.1,1137.3,1136.8,1136.9,984,10:00:00
S50_Tradingview,2017-12-28,1136.8,1136.8,1136.6,1136.8,457,10:01:00
S50_Tradingview,2017-12-28,1136.7,1137.1,1136.7,1137,256,10:02:00
S50_Tradingview,2017-12-28,1137,1137.4,1136.9,1137.4,351,10:03:00
S50_Tradingview,2017-12-28,1137.2,1137.3,1137,1137.1,319,10:04:00
S50_Tradingview,2017-12-28,1137,1137,1136.5,1136.6,225,10:05:00
S50_Tradingview,2017-12-28,1136.7,1137,1136.7,1136.8,532,10:06:00
S50_Tradingview,2017-12-28,1136.9,1136.9,1136.7,1136.9,443,10:07:00
S50_Tradingview,2017-12-28,1136.8,1136.9,1136.8,1136.8,84,10:08:00
S50_Tradingview,2017-12-28,1136.8,1137.2,1136.8,1137.2,277,10:09:00
S50_Tradingview,2017-12-28,1137.2,1137.4,1137.1,1137.4,470,10:10:00
S50_Tradingview,2017-12-28,1137.4,1137.5,1137.4,1137.4,179,10:11:00
S50_Tradingview,2017-12-28,1137.4,1137.4,1137.2,1137.4,253,10:12:00
S50_Tradingview,2017-12-28,1137.4,1137.5,1137.3,1137.4,422,10:13:00
S50_Tradingview,2017-12-28,1137.4,1137.5,1137,1137.3,419,10:14:00
S50_Tradingview,2017-12-28,1137.3,1137.3,1136.7,1136.8,259,10:15:00
S50_Tradingview,2017-12-28,1136.8,1136.9,1136.6,1136.6,719,10:16:00
S50_Tradingview,2017-12-28,1136.7,1136.7,1136.5,1136.5,340,10:17:00
S50_Tradingview,2017-12-28,1136.5,1136.5,1135.9,1136,1014,10:18:00
S50_Tradingview,2017-12-28,1136,1136.1,1135.1,1135.3,1099,10:19:00
S50_Tradingview,2017-12-28,1135.3,1135.3,1134.5,1135,1476,10:20:00
S50_Tradingview,2017-12-28,1134.9,1135,1134.6,1134.9,1023,10:21:00
S50_Tradingview,2017-12-28,1134.8,1135,1134.6,1134.7,804,10:22:00
S50_Tradingview,2017-12-28,1134.7,1135.3,1134.6,1135.3,1061,10:23:00
S50_Tradingview,2017-12-28,1135.2,1135.3,1135,1135.2,260,10:24:00
S50_Tradingview,2017-12-28,1135.1,1135.2,1134.8,1135,693,10:25:00
S50_Tradingview,2017-12-28,1134.9,1135.1,1134.6,1135,758,10:26:00
S50_Tradingview,2017-12-28,1135.1,1135.7,1135.1,1135.5,868,10:27:00
S50_Tradingview,2017-12-28,1135.4,1135.9,1135.2,1135.8,529,10:28:00
S50_Tradingview,2017-12-28,1135.9,1136.4,1135.9,1136.3,409,10:29:00
S50_Tradingview,2017-12-28,1136.4,1136.6,1136.3,1136.5,346,10:30:00
S50_Tradingview,2017-12-28,1136.5,1136.5,1136.4,1136.4,285,10:31:00
S50_Tradingview,2017-12-28,1136.4,1136.4,1136.2,1136.3,122,10:32:00
S50_Tradingview,2017-12-28,1136.4,1136.4,1136.2,1136.2,184,10:33:00
S50_Tradingview,2017-12-28,1136.2,1136.3,1136.1,1136.1,238,10:34:00
S50_Tradingview,2017-12-28,1136.1,1136.1,1135.9,1135.9,301,10:35:00
S50_Tradingview,2017-12-28,1136,1136,1135.6,1135.7,294,10:36:00
S50_Tradingview,2017-12-28,1135.7,1135.7,1135.5,1135.7,130,10:37:00
S50_Tradingview,2017-12-28,1135.7,1136,1135.7,1136,100,10:38:00
S50_Tradingview,2017-12-28,1135.9,1136.3,1135.9,1136.2,141,10:39:00
S50_Tradingview,2017-12-28,1136.3,1136.4,1136.2,1136.3,48,10:40:00
S50_Tradingview,2017-12-28,1136.3,1136.5,1136.2,1136.5,189,10:41:00
S50_Tradingview,2017-12-28,1136.4,1136.5,1136.2,1136.3,87,10:42:00
S50_Tradingview,2017-12-28,1136.2,1136.2,1136.1,1136.2,67,10:43:00
S50_Tradingview,2017-12-28,1136.2,1136.2,1135.7,1136,175,10:44:00
S50_Tradingview,2017-12-28,1136.2,1136.2,1135.9,1135.9,183,10:45:00
