Ticker,Date,open,high,low,close,Volume,Time
S50_Tradingview,2016-12-29,950,950.4,950,950.3,1709,09:45:00
S50_Tradingview,2016-12-29,950.2,950.3,950,950,518,09:46:00
S50_Tradingview,2016-12-29,950,950,949.9,949.9,309,09:47:00
S50_Tradingview,2016-12-29,949.9,950,949.6,949.7,234,09:48:00
S50_Tradingview,2016-12-29,949.7,949.9,949.7,949.8,343,09:49:00
S50_Tradingview,2016-12-29,949.8,949.8,949.7,949.8,175,09:50:00
S50_Tradingview,2016-12-29,949.9,950,949.7,949.7,135,09:51:00
S50_Tradingview,2016-12-29,949.7,949.7,949,949.2,502,09:52:00
S50_Tradingview,2016-12-29,949,949.1,948.3,948.7,531,09:53:00
S50_Tradingview,2016-12-29,948.7,949,948.7,948.8,157,09:54:00
S50_Tradingview,2016-12-29,948.8,949.1,948.8,949.1,185,09:55:00
S50_Tradingview,2016-12-29,949.1,949.3,949,949,88,09:56:00
S50_Tradingview,2016-12-29,949.1,949.1,949,949.1,120,09:57:00
S50_Tradingview,2016-12-29,949.2,949.2,949,949.1,176,09:58:00
S50_Tradingview,2016-12-29,949,949.1,949,949,184,09:59:00
S50_Tradingview,2016-12-29,949.1,949.3,949.1,949.2,164,10:00:00
S50_Tradingview,2016-12-29,949.3,949.3,949.1,949.2,86,10:01:00
S50_Tradingview,2016-12-29,949.2,949.3,949.1,949.2,27,10:02:00
S50_Tradingview,2016-12-29,949.2,949.3,949.1,949.1,73,10:03:00
S50_Tradingview,2016-12-29,949.1,949.2,948.9,948.9,275,10:04:00
S50_Tradingview,2016-12-29,949,949,948.7,948.7,208,10:05:00
S50_Tradingview,2016-12-29,948.7,948.8,948.5,948.7,218,10:06:00
S50_Tradingview,2016-12-29,948.8,948.8,948.7,948.8,37,10:07:00
S50_Tradingview,2016-12-29,948.8,948.8,948.7,948.8,57,10:08:00
S50_Tradingview,2016-12-29,948.7,949,948.6,949,143,10:09:00
S50_Tradingview,2016-12-29,948.9,949,948.9,949,83,10:10:00
S50_Tradingview,2016-12-29,949,949.1,948.9,949,128,10:11:00
S50_Tradingview,2016-12-29,949.1,949.2,949,949.1,111,10:12:00
S50_Tradingview,2016-12-29,949.1,949.3,949.1,949.2,112,10:13:00
S50_Tradingview,2016-12-29,949.1,949.4,949.1,949.4,59,10:14:00
S50_Tradingview,2016-12-29,949.3,949.4,949.3,949.4,33,10:15:00
S50_Tradingview,2016-12-29,949.4,949.5,949.1,949.2,151,10:16:00
S50_Tradingview,2016-12-29,949.2,949.3,949.1,949.2,39,10:17:00
S50_Tradingview,2016-12-29,949.2,949.3,949.2,949.3,44,10:18:00
S50_Tradingview,2016-12-29,949.3,949.3,949.1,949.1,69,10:19:00
S50_Tradingview,2016-12-29,949.1,949.3,949.1,949.2,36,10:20:00
S50_Tradingview,2016-12-29,949.3,949.5,949.3,949.5,60,10:21:00
S50_Tradingview,2016-12-29,949.6,949.8,949.5,949.8,272,10:22:00
S50_Tradingview,2016-12-29,949.7,949.7,949.6,949.7,68,10:23:00
S50_Tradingview,2016-12-29,949.7,949.7,949.4,949.4,196,10:24:00
S50_Tradingview,2016-12-29,949.4,949.6,949.3,949.5,57,10:25:00
S50_Tradingview,2016-12-29,949.6,949.8,949.5,949.7,118,10:26:00
S50_Tradingview,2016-12-29,949.7,949.7,949.6,949.6,81,10:27:00
S50_Tradingview,2016-12-29,949.5,949.6,949.4,949.6,85,10:28:00
S50_Tradingview,2016-12-29,949.7,949.8,949.6,949.7,125,10:29:00
S50_Tradingview,2016-12-29,949.8,949.8,949.6,949.7,92,10:30:00
S50_Tradingview,2016-12-29,949.7,950,949.7,950,344,10:31:00
S50_Tradingview,2016-12-29,949.9,950,949.9,949.9,125,10:32:00
S50_Tradingview,2016-12-29,949.9,950,949.9,950,100,10:33:00
S50_Tradingview,2016-12-29,949.9,950,949.6,949.7,183,10:34:00
S50_Tradingview,2016-12-29,949.7,949.7,949.7,949.7,9,10:35:00
S50_Tradingview,2016-12-29,949.7,949.9,949.7,949.8,55,10:36:00
S50_Tradingview,2016-12-29,949.8,949.9,949.8,949.8,185,10:37:00
S50_Tradingview,2016-12-29,949.8,950,949.8,949.9,142,10:38:00
S50_Tradingview,2016-12-29,949.9,949.9,949.8,949.8,38,10:39:00
S50_Tradingview,2016-12-29,949.9,949.9,949.8,949.8,83,10:40:00
S50_Tradingview,2016-12-29,949.9,950,949.8,950,80,10:41:00
S50_Tradingview,2016-12-29,949.9,949.9,949.9,949.9,81,10:42:00
S50_Tradingview,2016-12-29,949.9,950,949.8,949.8,36,10:43:00
S50_Tradingview,2016-12-29,949.9,950,949.8,949.9,244,10:44:00
S50_Tradingview,2016-12-29,949.9,950,949.9,950,92,10:45:00
S50_Tradingview,2016-12-29,949.9,949.9,949.8,949.9,103,10:46:00
S50_Tradingview,2016-12-29,949.9,949.9,949.8,949.8,119,10:47:00
S50_Tradingview,2016-12-29,949.8,949.9,949.8,949.9,61,10:48:00
S50_Tradingview,2016-12-29,949.8,949.9,949.8,949.9,44,10:49:00
S50_Tradingview,2016-12-29,949.8,950,949.8,949.9,32,10:50:00
S50_Tradingview,2016-12-29,949.9,950,949.9,949.9,47,10:51:00
S50_Tradingview,2016-12-29,950,950,949.8,949.9,104,10:52:00
S50_Tradingview,2016-12-29,950,950,949.9,950,313,10:53:00
S50_Tradingview,2016-12-29,950,950,949.8,949.9,173,10:54:00
S50_Tradingview,2016-12-29,949.9,950,949.8,949.8,87,10:55:00
S50_Tradingview,2016-12-29,949.9,949.9,949.8,949.8,64,10:56:00
