Ticker,Date,open,high,low,close,Volume,Time
S50_Tradingview,2018-03-29,1172.5,1173.5,1172,1172.4,1487,09:45:00
S50_Tradingview,2018-03-29,1172.3,1174.1,1172.3,1174.1,538,09:46:00
S50_Tradingview,2018-03-29,1174.1,1174.3,1173.4,1173.5,554,09:47:00
S50_Tradingview,2018-03-29,1173.5,1173.9,1173.3,1173.8,267,09:48:00
S50_Tradingview,2018-03-29,1173.8,1174.2,1173.7,1174,181,09:49:00
S50_Tradingview,2018-03-29,1174.2,1174.7,1174.1,1174.6,139,09:50:00
S50_Tradingview,2018-03-29,1174.6,1174.9,1174.6,1174.8,283,09:51:00
S50_Tradingview,2018-03-29,1174.8,1174.9,1174.4,1174.6,197,09:52:00
S50_Tradingview,2018-03-29,1174.4,1174.9,1174.3,1174.3,193,09:53:00
S50_Tradingview,2018-03-29,1174.4,1174.5,1173.9,1174,298,09:54:00
S50_Tradingview,2018-03-29,1174,1174.5,1173.7,1173.7,308,09:55:00
S50_Tradingview,2018-03-29,1173.6,1173.7,1172.9,1173.2,342,09:56:00
S50_Tradingview,2018-03-29,1173.2,1174.1,1173.2,1174.1,158,09:57:00
S50_Tradingview,2018-03-29,1174,1174.2,1174,1174,90,09:58:00
S50_Tradingview,2018-03-29,1174.1,1174.2,1173.3,1173.3,170,09:59:00
S50_Tradingview,2018-03-29,1173.4,1173.5,1173,1173.3,630,10:00:00
S50_Tradingview,2018-03-29,1173.3,1173.6,1172.8,1173,551,10:01:00
S50_Tradingview,2018-03-29,1173.1,1173.1,1172.5,1172.7,516,10:02:00
S50_Tradingview,2018-03-29,1172.9,1173.2,1172.7,1172.8,866,10:03:00
S50_Tradingview,2018-03-29,1172.7,1173.6,1172.7,1173.3,679,10:04:00
S50_Tradingview,2018-03-29,1173.5,1174,1173,1173.7,954,10:05:00
S50_Tradingview,2018-03-29,1173.7,1173.9,1173.5,1173.6,238,10:06:00
S50_Tradingview,2018-03-29,1173.6,1174,1173.5,1173.9,236,10:07:00
S50_Tradingview,2018-03-29,1173.8,1174,1173.5,1173.6,228,10:08:00
S50_Tradingview,2018-03-29,1173.7,1173.9,1173.5,1173.8,219,10:09:00
S50_Tradingview,2018-03-29,1173.7,1174.5,1173.7,1174.3,464,10:10:00
S50_Tradingview,2018-03-29,1174.3,1175.9,1174,1175.1,1073,10:11:00
S50_Tradingview,2018-03-29,1175.1,1175.2,1174.7,1175,786,10:12:00
S50_Tradingview,2018-03-29,1175,1175.5,1175,1175.2,526,10:13:00
S50_Tradingview,2018-03-29,1175.2,1175.5,1175,1175.2,284,10:14:00
S50_Tradingview,2018-03-29,1175.3,1175.5,1175.1,1175.1,377,10:15:00
S50_Tradingview,2018-03-29,1175.2,1175.2,1174.5,1174.5,585,10:16:00
S50_Tradingview,2018-03-29,1174.6,1175.2,1174.6,1175,219,10:17:00
S50_Tradingview,2018-03-29,1175,1175.2,1174.9,1175,324,10:18:00
S50_Tradingview,2018-03-29,1174.9,1175.1,1174.6,1174.9,322,10:19:00
S50_Tradingview,2018-03-29,1174.9,1175,1174.7,1174.9,261,10:20:00
S50_Tradingview,2018-03-29,1174.8,1174.8,1174.6,1174.8,175,10:21:00
S50_Tradingview,2018-03-29,1174.7,1175.1,1174.7,1174.9,175,10:22:00
S50_Tradingview,2018-03-29,1174.8,1174.8,1174.5,1174.6,295,10:23:00
S50_Tradingview,2018-03-29,1174.7,1174.9,1174.6,1174.8,91,10:24:00
S50_Tradingview,2018-03-29,1174.8,1175.1,1174.8,1174.9,109,10:25:00
S50_Tradingview,2018-03-29,1174.8,1175.2,1174.7,1175,129,10:26:00
S50_Tradingview,2018-03-29,1175,1175.1,1174.8,1174.9,77,10:27:00
S50_Tradingview,2018-03-29,1174.8,1174.8,1174.2,1174.3,207,10:28:00
S50_Tradingview,2018-03-29,1174.3,1174.3,1173.9,1174,441,10:29:00
S50_Tradingview,2018-03-29,1173.9,1174,1173.3,1173.4,814,10:30:00
S50_Tradingview,2018-03-29,1173.3,1173.4,1172.8,1172.9,786,10:31:00
S50_Tradingview,2018-03-29,1172.9,1173,1172.2,1172.7,1214,10:32:00
S50_Tradingview,2018-03-29,1172.7,1173,1172.7,1172.8,421,10:33:00
S50_Tradingview,2018-03-29,1172.9,1173,1172.5,1173,548,10:34:00
S50_Tradingview,2018-03-29,1173,1173.1,1172.6,1172.6,821,10:35:00
S50_Tradingview,2018-03-29,1172.6,1172.8,1172.5,1172.7,301,10:36:00
S50_Tradingview,2018-03-29,1172.5,1172.5,1170.3,1170.8,1903,10:37:00
S50_Tradingview,2018-03-29,1170.9,1172,1170.8,1171.9,824,10:38:00
S50_Tradingview,2018-03-29,1171.9,1172.8,1171.9,1172.1,728,10:39:00
S50_Tradingview,2018-03-29,1172,1172.1,1171.7,1171.9,294,10:40:00
S50_Tradingview,2018-03-29,1171.8,1171.8,1171.3,1171.5,434,10:41:00
S50_Tradingview,2018-03-29,1171.5,1172,1171.3,1171.5,452,10:42:00
S50_Tradingview,2018-03-29,1171.5,1171.6,1170.4,1170.5,981,10:43:00
S50_Tradingview,2018-03-29,1170.5,1171.4,1169.5,1169.5,1874,10:44:00
S50_Tradingview,2018-03-29,1169.6,1170,1169,1169.4,1127,10:45:00
S50_Tradingview,2018-03-29,1169.4,1169.4,1169,1169.1,613,10:46:00
S50_Tradingview,2018-03-29,1169.2,1169.9,1169,1169,674,10:47:00
S50_Tradingview,2018-03-29,1169.1,1169.3,1168.5,1169.3,888,10:48:00
S50_Tradingview,2018-03-29,1169.3,1169.7,1169,1169.5,503,10:49:00
S50_Tradingview,2018-03-29,1169.6,1169.8,1169.3,1169.5,638,10:50:00
S50_Tradingview,2018-03-29,1169.5,1169.7,1169.2,1169.6,665,10:51:00
S50_Tradingview,2018-03-29,1169.6,1170.3,1169.5,1170.2,818,10:52:00
S50_Tradingview,2018-03-29,1170.3,1170.7,1170.2,1170.6,572,10:53:00
S50_Tradingview,2018-03-29,1170.6,1170.8,1169.5,1169.6,1056,10:54:00
S50_Tradingview,2018-03-29,1169.7,1170.1,1169.7,1170.1,295,10:55:00
S50_Tradingview,2018-03-29,1170.2,1170.2,1170,1170.2,230,10:56:00
S50_Tradingview,2018-03-29,1170.2,1170.5,1170.2,1170.4,240,10:57:00
S50_Tradingview,2018-03-29,1170.4,1171,1170.3,1170.7,449,10:58:00
S50_Tradingview,2018-03-29,1170.6,1171.1,1170.5,1170.6,553,10:59:00
S50_Tradingview,2018-03-29,1170.6,1170.9,1170.2,1170.8,349,11:00:00
S50_Tradingview,2018-03-29,1170.7,1171,1170.6,1171,322,11:01:00
S50_Tradingview,2018-03-29,1170.9,1171.1,1170.7,1170.9,615,11:02:00
S50_Tradingview,2018-03-29,1171,1171,1170.7,1170.8,181,11:03:00
S50_Tradingview,2018-03-29,1170.9,1170.9,1170.4,1170.5,227,11:04:00
S50_Tradingview,2018-03-29,1170.5,1171,1170.5,1170.9,151,11:05:00
S50_Tradingview,2018-03-29,1170.8,1170.8,1170.2,1170.2,191,11:06:00
S50_Tradingview,2018-03-29,1170.4,1170.5,1170,1170.3,542,11:07:00
