Ticker,Date,open,high,low,close,Volume,Time
S50_Tradingview,2016-09-29,952,953.7,951.5,953,5439,09:45:00
S50_Tradingview,2016-09-29,953,953.8,952.7,952.8,1404,09:46:00
S50_Tradingview,2016-09-29,952.9,953,952.6,952.8,680,09:47:00
S50_Tradingview,2016-09-29,952.9,953,952.4,952.4,516,09:48:00
S50_Tradingview,2016-09-29,952.4,952.4,952.1,952.1,238,09:49:00
S50_Tradingview,2016-09-29,952.1,952.3,951.8,952.3,615,09:50:00
S50_Tradingview,2016-09-29,952.3,952.5,951.9,952,743,09:51:00
S50_Tradingview,2016-09-29,952,952.4,951.8,952.4,548,09:52:00
S50_Tradingview,2016-09-29,952.4,952.5,952.2,952.3,271,09:53:00
S50_Tradingview,2016-09-29,952.3,952.5,952.1,952.3,340,09:54:00
S50_Tradingview,2016-09-29,952.2,952.2,951.9,952.1,336,09:55:00
S50_Tradingview,2016-09-29,952.1,952.1,951.5,951.7,530,09:56:00
S50_Tradingview,2016-09-29,951.6,951.8,951.5,951.5,200,09:57:00
S50_Tradingview,2016-09-29,951.7,951.7,951.1,951.1,529,09:58:00
S50_Tradingview,2016-09-29,951.3,951.9,951,951.9,625,09:59:00
S50_Tradingview,2016-09-29,951.9,952.1,951.6,951.9,659,10:00:00
S50_Tradingview,2016-09-29,951.9,952,951.7,951.8,449,10:01:00
S50_Tradingview,2016-09-29,951.8,951.9,951.5,951.7,555,10:02:00
S50_Tradingview,2016-09-29,951.8,952.3,951.7,951.8,775,10:03:00
S50_Tradingview,2016-09-29,951.8,952,951.8,952,226,10:04:00
S50_Tradingview,2016-09-29,951.9,952,951.8,952,351,10:05:00
S50_Tradingview,2016-09-29,952.1,952.1,951.7,951.8,227,10:06:00
S50_Tradingview,2016-09-29,951.8,951.8,951.2,951.4,755,10:07:00
S50_Tradingview,2016-09-29,951.3,951.5,950.6,951,740,10:08:00
S50_Tradingview,2016-09-29,950.8,951.3,950.6,950.8,848,10:09:00
S50_Tradingview,2016-09-29,950.8,951.3,950.6,950.9,467,10:10:00
S50_Tradingview,2016-09-29,950.8,951,950.7,951,397,10:11:00
S50_Tradingview,2016-09-29,951,951.3,950.9,951.3,545,10:12:00
S50_Tradingview,2016-09-29,951.2,951.5,950.8,950.9,729,10:13:00
S50_Tradingview,2016-09-29,950.9,951,950.7,950.7,383,10:14:00
S50_Tradingview,2016-09-29,950.8,950.9,950.2,950.5,515,10:15:00
S50_Tradingview,2016-09-29,950.6,950.8,950.4,950.7,243,10:16:00
S50_Tradingview,2016-09-29,950.7,950.8,950.5,950.8,389,10:17:00
S50_Tradingview,2016-09-29,950.9,950.9,950.7,950.9,308,10:18:00
S50_Tradingview,2016-09-29,950.9,951.1,950.7,950.9,488,10:19:00
S50_Tradingview,2016-09-29,951,951.2,950.8,950.9,285,10:20:00
S50_Tradingview,2016-09-29,950.9,951.3,950.8,951,479,10:21:00
S50_Tradingview,2016-09-29,951,951.3,950.8,951.3,334,10:22:00
S50_Tradingview,2016-09-29,951.2,951.3,951,951.1,440,10:23:00
S50_Tradingview,2016-09-29,951.1,951.2,950.7,950.8,411,10:24:00
