Ticker,Date,open,high,low,close,Volume,Time
S50_Tradingview,2019-03-28,1070.3,1072.6,1067.5,1072.6,4179,09:45:00
S50_Tradingview,2019-03-28,1072.6,1073.1,1072.4,1072.5,1780,09:46:00
S50_Tradingview,2019-03-28,1072.5,1072.5,1071.9,1072.3,952,09:47:00
S50_Tradingview,2019-03-28,1072.4,1072.6,1072.3,1072.5,385,09:48:00
S50_Tradingview,2019-03-28,1072.5,1072.6,1072.2,1072.2,377,09:49:00
S50_Tradingview,2019-03-28,1072.2,1072.2,1071.9,1072,769,09:50:00
S50_Tradingview,2019-03-28,1072,1072.1,1071.6,1071.9,494,09:51:00
S50_Tradingview,2019-03-28,1071.9,1072.4,1071.8,1072.4,494,09:52:00
S50_Tradingview,2019-03-28,1072.3,1072.7,1072.3,1072.6,340,09:53:00
S50_Tradingview,2019-03-28,1072.6,1072.7,1072,1072.5,979,09:54:00
S50_Tradingview,2019-03-28,1072.3,1072.9,1072.3,1072.8,398,09:55:00
S50_Tradingview,2019-03-28,1072.8,1074,1072.8,1073.5,972,09:56:00
S50_Tradingview,2019-03-28,1073.6,1073.7,1073.3,1073.7,518,09:57:00
S50_Tradingview,2019-03-28,1073.5,1073.8,1073.5,1073.6,277,09:58:00
S50_Tradingview,2019-03-28,1073.6,1073.8,1073.3,1073.4,304,09:59:00
S50_Tradingview,2019-03-28,1073.4,1073.5,1072.4,1073,1483,10:00:00
S50_Tradingview,2019-03-28,1073,1073,1072.3,1072.8,1186,10:01:00
S50_Tradingview,2019-03-28,1072.7,1073,1072.7,1072.9,260,10:02:00
S50_Tradingview,2019-03-28,1073,1074.5,1073,1074.4,1086,10:03:00
S50_Tradingview,2019-03-28,1074.4,1074.5,1073.9,1073.9,707,10:04:00
S50_Tradingview,2019-03-28,1074,1074.1,1073.7,1074,1056,10:05:00
S50_Tradingview,2019-03-28,1074,1074.1,1073.7,1073.8,866,10:06:00
S50_Tradingview,2019-03-28,1073.7,1074,1073.7,1074,332,10:07:00
S50_Tradingview,2019-03-28,1074,1074.5,1074,1074.3,894,10:08:00
S50_Tradingview,2019-03-28,1074.3,1074.4,1074.2,1074.4,490,10:09:00
S50_Tradingview,2019-03-28,1074.3,1074.9,1074.3,1074.8,877,10:10:00
S50_Tradingview,2019-03-28,1074.8,1076,1074.5,1075.8,1765,10:11:00
S50_Tradingview,2019-03-28,1075.8,1075.9,1075.2,1075.3,524,10:12:00
S50_Tradingview,2019-03-28,1075.4,1075.5,1075.1,1075.2,384,10:13:00
S50_Tradingview,2019-03-28,1075.3,1075.4,1075.1,1075.2,354,10:14:00
S50_Tradingview,2019-03-28,1075.2,1075.5,1075.2,1075.4,273,10:15:00
S50_Tradingview,2019-03-28,1075.3,1075.4,1075,1075,377,10:16:00
S50_Tradingview,2019-03-28,1075,1075.4,1074.5,1075.2,964,10:17:00
S50_Tradingview,2019-03-28,1075.3,1075.3,1075,1075.1,213,10:18:00
S50_Tradingview,2019-03-28,1075.1,1075.1,1074.9,1075,250,10:19:00
S50_Tradingview,2019-03-28,1075,1075,1074.5,1074.5,365,10:20:00
S50_Tradingview,2019-03-28,1074.5,1074.9,1074.3,1074.7,480,10:21:00
S50_Tradingview,2019-03-28,1074.7,1074.8,1074.5,1074.8,413,10:22:00
S50_Tradingview,2019-03-28,1074.7,1075.5,1074.6,1075.3,478,10:23:00
S50_Tradingview,2019-03-28,1075.4,1075.4,1074.8,1075.2,232,10:24:00
S50_Tradingview,2019-03-28,1075.3,1075.5,1075,1075.5,1546,10:25:00
S50_Tradingview,2019-03-28,1075.6,1076.3,1075.5,1075.7,1008,10:26:00
S50_Tradingview,2019-03-28,1075.7,1076,1075.4,1075.4,397,10:27:00
S50_Tradingview,2019-03-28,1075.4,1075.5,1075.1,1075.3,384,10:28:00
S50_Tradingview,2019-03-28,1075.2,1075.6,1075,1075.6,728,10:29:00
S50_Tradingview,2019-03-28,1075.5,1075.7,1075.4,1075.6,210,10:30:00
S50_Tradingview,2019-03-28,1075.6,1075.8,1075.2,1075.2,309,10:31:00
S50_Tradingview,2019-03-28,1075.2,1075.4,1075.1,1075.2,292,10:32:00
S50_Tradingview,2019-03-28,1075.2,1075.6,1075.2,1075.4,273,10:33:00
