Ticker,Date,open,high,low,close,Volume,Time
S50_Tradingview,2017-09-28,1076.5,1077,1076,1076.4,2052,09:45:00
S50_Tradingview,2017-09-28,1076.4,1076.8,1076.4,1076.5,509,09:46:00
S50_Tradingview,2017-09-28,1076.6,1076.6,1076,1076.1,613,09:47:00
S50_Tradingview,2017-09-28,1076.2,1076.3,1075.8,1075.9,218,09:48:00
S50_Tradingview,2017-09-28,1075.8,1076.4,1075.7,1076.3,444,09:49:00
S50_Tradingview,2017-09-28,1076.3,1076.4,1076,1076,248,09:50:00
S50_Tradingview,2017-09-28,1076,1076.2,1076,1076,122,09:51:00
S50_Tradingview,2017-09-28,1076,1076.3,1076,1076.1,132,09:52:00
S50_Tradingview,2017-09-28,1076.2,1076.3,1076.1,1076.3,136,09:53:00
S50_Tradingview,2017-09-28,1076.4,1076.4,1076.2,1076.2,73,09:54:00
S50_Tradingview,2017-09-28,1076.3,1076.4,1076.3,1076.4,108,09:55:00
S50_Tradingview,2017-09-28,1076.3,1076.5,1076.3,1076.4,242,09:56:00
S50_Tradingview,2017-09-28,1076.4,1076.6,1076.4,1076.6,363,09:57:00
S50_Tradingview,2017-09-28,1076.5,1076.8,1076.5,1076.6,252,09:58:00
S50_Tradingview,2017-09-28,1076.7,1076.8,1076.4,1076.8,180,09:59:00
S50_Tradingview,2017-09-28,1076.9,1077,1076.6,1076.6,745,10:00:00
S50_Tradingview,2017-09-28,1076.6,1076.7,1076,1076.1,333,10:01:00
S50_Tradingview,2017-09-28,1076,1076.2,1075.9,1076.2,288,10:02:00
S50_Tradingview,2017-09-28,1076.2,1076.3,1076.2,1076.3,214,10:03:00
S50_Tradingview,2017-09-28,1076.3,1076.4,1076.3,1076.3,97,10:04:00
S50_Tradingview,2017-09-28,1076.3,1076.5,1075.9,1075.9,575,10:05:00
S50_Tradingview,2017-09-28,1075.9,1076.1,1075.5,1075.6,895,10:06:00
S50_Tradingview,2017-09-28,1075.6,1075.8,1075.5,1075.7,348,10:07:00
S50_Tradingview,2017-09-28,1075.8,1075.9,1075.6,1075.9,196,10:08:00
S50_Tradingview,2017-09-28,1075.9,1076.4,1075.8,1076.3,267,10:09:00
S50_Tradingview,2017-09-28,1076.1,1076.2,1076,1076,233,10:10:00
S50_Tradingview,2017-09-28,1076.1,1076.3,1076.1,1076.3,59,10:11:00
S50_Tradingview,2017-09-28,1076.3,1076.4,1076.2,1076.3,146,10:12:00
S50_Tradingview,2017-09-28,1076.3,1076.5,1076.3,1076.3,241,10:13:00
S50_Tradingview,2017-09-28,1076.3,1076.3,1076.2,1076.3,45,10:14:00
S50_Tradingview,2017-09-28,1076.3,1076.3,1076.1,1076.1,94,10:15:00
S50_Tradingview,2017-09-28,1076.2,1076.2,1076,1076.1,166,10:16:00
S50_Tradingview,2017-09-28,1076,1076.1,1075.9,1076.1,116,10:17:00
S50_Tradingview,2017-09-28,1076.1,1076.5,1076.1,1076.4,322,10:18:00
S50_Tradingview,2017-09-28,1076.4,1076.6,1076.3,1076.5,661,10:19:00
S50_Tradingview,2017-09-28,1076.5,1076.8,1076.4,1076.7,237,10:20:00
S50_Tradingview,2017-09-28,1076.8,1077.3,1076.8,1077.3,1514,10:21:00
S50_Tradingview,2017-09-28,1077.2,1077.6,1077,1077.4,916,10:22:00
S50_Tradingview,2017-09-28,1077.3,1077.4,1076.9,1077,383,10:23:00
S50_Tradingview,2017-09-28,1077,1077.2,1076.9,1076.9,293,10:24:00
S50_Tradingview,2017-09-28,1077,1077,1076.9,1077,109,10:25:00
S50_Tradingview,2017-09-28,1077,1077,1076.8,1076.8,142,10:26:00
