Ticker,Date,open,high,low,close,Volume,Time
S50_Tradingview,2016-06-29,901.8,903.1,901.7,902.4,2871,09:45:00
S50_Tradingview,2016-06-29,902.3,902.5,901.6,901.6,650,09:46:00
S50_Tradingview,2016-06-29,901.6,902.2,901.4,902.2,722,09:47:00
S50_Tradingview,2016-06-29,902.2,902.5,902.1,902.5,258,09:48:00
S50_Tradingview,2016-06-29,902.4,903,902.4,902.7,614,09:49:00
S50_Tradingview,2016-06-29,902.8,902.9,902.6,902.9,232,09:50:00
S50_Tradingview,2016-06-29,903,903.6,902.9,903.4,809,09:51:00
S50_Tradingview,2016-06-29,903.4,903.5,903,903.2,756,09:52:00
S50_Tradingview,2016-06-29,903.2,903.3,903.1,903.2,351,09:53:00
S50_Tradingview,2016-06-29,903.2,903.4,903.1,903.2,669,09:54:00
S50_Tradingview,2016-06-29,903.2,903.8,903.2,903.4,1164,09:55:00
S50_Tradingview,2016-06-29,903.3,903.4,902.7,903,710,09:56:00
S50_Tradingview,2016-06-29,903,903.1,902.6,902.9,616,09:57:00
S50_Tradingview,2016-06-29,902.9,903.2,902.8,903,707,09:58:00
S50_Tradingview,2016-06-29,903,903.5,903,903.2,436,09:59:00
S50_Tradingview,2016-06-29,903.2,903.2,902.5,902.7,792,10:00:00
S50_Tradingview,2016-06-29,902.7,902.9,902.5,902.9,382,10:01:00
S50_Tradingview,2016-06-29,902.9,903,902.7,902.9,433,10:02:00
S50_Tradingview,2016-06-29,903,903.2,902.8,903,568,10:03:00
S50_Tradingview,2016-06-29,903,903.8,902.9,903.8,735,10:04:00
S50_Tradingview,2016-06-29,903.8,903.9,903.3,903.4,614,10:05:00
S50_Tradingview,2016-06-29,903.5,904,903.4,904,1242,10:06:00
S50_Tradingview,2016-06-29,903.8,904,903.7,903.9,663,10:07:00
S50_Tradingview,2016-06-29,903.9,904,903.7,903.8,359,10:08:00
S50_Tradingview,2016-06-29,903.9,904.2,903.4,903.4,537,10:09:00
S50_Tradingview,2016-06-29,903.4,903.6,903,903.3,533,10:10:00
S50_Tradingview,2016-06-29,903.3,903.8,903.1,903.7,405,10:11:00
S50_Tradingview,2016-06-29,903.7,903.8,903.4,903.4,223,10:12:00
S50_Tradingview,2016-06-29,903.3,903.4,903,903.2,304,10:13:00
S50_Tradingview,2016-06-29,903.2,903.5,903,903.4,452,10:14:00
S50_Tradingview,2016-06-29,903.2,903.5,903,903.1,203,10:15:00
S50_Tradingview,2016-06-29,903.2,903.2,902.8,902.9,175,10:16:00
S50_Tradingview,2016-06-29,903,903,902.7,902.8,221,10:17:00
S50_Tradingview,2016-06-29,902.9,902.9,902.7,902.8,283,10:18:00
S50_Tradingview,2016-06-29,902.9,903,902.7,902.9,206,10:19:00
S50_Tradingview,2016-06-29,902.9,903.2,902.9,903,67,10:20:00
S50_Tradingview,2016-06-29,903,903.1,903,903,68,10:21:00
S50_Tradingview,2016-06-29,903,903.1,902.9,902.9,156,10:22:00
S50_Tradingview,2016-06-29,903,903.3,902.9,903,188,10:23:00
S50_Tradingview,2016-06-29,903,903,902.9,903,166,10:24:00
S50_Tradingview,2016-06-29,902.9,903,902.8,902.8,208,10:25:00
S50_Tradingview,2016-06-29,902.8,902.9,902.3,902.6,568,10:26:00
S50_Tradingview,2016-06-29,902.6,902.9,902.6,902.8,67,10:27:00
S50_Tradingview,2016-06-29,902.7,903,902.7,902.8,96,10:28:00
S50_Tradingview,2016-06-29,902.9,903,902.7,903,239,10:29:00
S50_Tradingview,2016-06-29,903,903.2,903,903,224,10:30:00
S50_Tradingview,2016-06-29,903,903.1,903,903,76,10:31:00
S50_Tradingview,2016-06-29,903,903.1,902.9,902.9,36,10:32:00
S50_Tradingview,2016-06-29,902.9,903.2,902.9,903.2,176,10:33:00
S50_Tradingview,2016-06-29,903.1,903.3,903.1,903.3,394,10:34:00
S50_Tradingview,2016-06-29,903.3,903.8,903.2,903.7,655,10:35:00
S50_Tradingview,2016-06-29,903.7,903.7,903.5,903.6,399,10:36:00
S50_Tradingview,2016-06-29,903.5,903.6,903.4,903.6,122,10:37:00
S50_Tradingview,2016-06-29,903.5,904.1,903.5,904.1,1003,10:38:00
S50_Tradingview,2016-06-29,904.1,904.4,904,904,790,10:39:00
S50_Tradingview,2016-06-29,903.9,904,903.8,903.9,75,10:40:00
S50_Tradingview,2016-06-29,904,904.2,903.9,904.2,182,10:41:00
S50_Tradingview,2016-06-29,904.1,904.3,904.1,904.1,135,10:42:00
S50_Tradingview,2016-06-29,904.2,904.2,904,904,59,10:43:00
S50_Tradingview,2016-06-29,904,904,903.8,903.8,46,10:44:00
S50_Tradingview,2016-06-29,903.9,904,903.9,904,109,10:45:00
S50_Tradingview,2016-06-29,904,904,903.8,903.8,131,10:46:00
S50_Tradingview,2016-06-29,903.8,904,903.8,903.8,86,10:47:00
S50_Tradingview,2016-06-29,903.9,904,903.6,903.8,361,10:48:00
S50_Tradingview,2016-06-29,903.8,903.8,903.3,903.6,329,10:49:00
S50_Tradingview,2016-06-29,903.5,903.6,903.4,903.6,64,10:50:00
S50_Tradingview,2016-06-29,903.6,903.6,903.3,903.3,102,10:51:00
S50_Tradingview,2016-06-29,903.4,903.4,903.3,903.3,92,10:52:00
S50_Tradingview,2016-06-29,903.4,903.5,903.3,903.5,90,10:53:00
S50_Tradingview,2016-06-29,903.5,903.5,903.2,903.3,163,10:54:00
S50_Tradingview,2016-06-29,903.4,903.4,903.2,903.2,100,10:55:00
