Ticker,Date,open,high,low,close,Volume,Time
S50_Tradingview,2021-09-29,962.9,964.5,962.5,964,4747,09:45:00
S50_Tradingview,2021-09-29,963.9,964.1,963.5,963.7,1629,09:46:00
S50_Tradingview,2021-09-29,963.7,964.1,963.5,963.5,1392,09:47:00
S50_Tradingview,2021-09-29,963.6,964.2,963.6,964.1,728,09:48:00
S50_Tradingview,2021-09-29,964.2,964.3,963.8,964.2,671,09:49:00
S50_Tradingview,2021-09-29,964.2,964.2,963.8,963.9,272,09:50:00
S50_Tradingview,2021-09-29,963.9,964,963.8,963.9,250,09:51:00
S50_Tradingview,2021-09-29,963.9,964.6,963.8,964.3,1210,09:52:00
S50_Tradingview,2021-09-29,964.3,964.3,963.9,963.9,383,09:53:00
S50_Tradingview,2021-09-29,963.9,963.9,962.8,962.8,1575,09:54:00
S50_Tradingview,2021-09-29,962.8,963,962.6,962.6,871,09:55:00
S50_Tradingview,2021-09-29,962.6,963.4,962.6,963,1242,09:56:00
S50_Tradingview,2021-09-29,963.1,963.9,963.1,963.4,466,09:57:00
S50_Tradingview,2021-09-29,963.3,963.4,963.1,963.2,141,09:58:00
S50_Tradingview,2021-09-29,963.1,963.1,962.8,962.9,539,09:59:00
S50_Tradingview,2021-09-29,962.8,963,962,962.2,2779,10:00:00
S50_Tradingview,2021-09-29,962.2,965.7,962,965.6,3605,10:01:00
S50_Tradingview,2021-09-29,965.6,967,964.9,965.3,4220,10:02:00
S50_Tradingview,2021-09-29,965.4,965.4,964.5,965.2,2176,10:03:00
S50_Tradingview,2021-09-29,965.2,965.2,964.5,964.5,745,10:04:00
S50_Tradingview,2021-09-29,964.6,965.5,964.3,965.5,841,10:05:00
S50_Tradingview,2021-09-29,965.3,965.3,964.8,965,925,10:06:00
S50_Tradingview,2021-09-29,965.1,965.5,965,965.1,559,10:07:00
S50_Tradingview,2021-09-29,965,965.5,965,965.2,359,10:08:00
S50_Tradingview,2021-09-29,965.4,965.7,965.1,965.7,350,10:09:00
S50_Tradingview,2021-09-29,965.7,966,965.6,965.8,801,10:10:00
S50_Tradingview,2021-09-29,965.8,966.7,965.7,966.3,1348,10:11:00
S50_Tradingview,2021-09-29,966.4,966.9,966.3,966.9,818,10:12:00
S50_Tradingview,2021-09-29,966.9,966.9,966.2,966.2,842,10:13:00
S50_Tradingview,2021-09-29,966.2,966.5,965.9,966.4,980,10:14:00
S50_Tradingview,2021-09-29,966.4,967.5,966.4,967,1694,10:15:00
S50_Tradingview,2021-09-29,967,967.2,966.2,966.3,746,10:16:00
S50_Tradingview,2021-09-29,966.2,966.6,966,966.6,687,10:17:00
S50_Tradingview,2021-09-29,966.5,966.7,966.3,966.4,404,10:18:00
S50_Tradingview,2021-09-29,966.4,966.6,966.4,966.5,308,10:19:00
S50_Tradingview,2021-09-29,966.5,967.2,966.5,966.9,668,10:20:00
S50_Tradingview,2021-09-29,966.8,966.9,966.6,966.9,289,10:21:00
S50_Tradingview,2021-09-29,966.9,967,966.1,966.3,1200,10:22:00
S50_Tradingview,2021-09-29,966.2,966.6,965.8,966.4,1312,10:23:00
S50_Tradingview,2021-09-29,966.3,966.5,965.8,965.8,346,10:24:00
S50_Tradingview,2021-09-29,965.8,966.1,965.8,966,433,10:25:00
S50_Tradingview,2021-09-29,966.1,966.1,965.9,966.1,297,10:26:00
S50_Tradingview,2021-09-29,966.1,966.1,965.9,966,212,10:27:00
S50_Tradingview,2021-09-29,966,966.4,965.9,966.4,549,10:28:00
S50_Tradingview,2021-09-29,966.4,966.7,966.3,966.3,433,10:29:00
S50_Tradingview,2021-09-29,966.5,966.5,966.2,966.5,310,10:30:00
S50_Tradingview,2021-09-29,966.4,966.6,966.3,966.4,127,10:31:00
S50_Tradingview,2021-09-29,966.4,966.7,965.6,965.6,667,10:32:00
S50_Tradingview,2021-09-29,965.6,965.7,964.9,965.1,944,10:33:00
S50_Tradingview,2021-09-29,965.1,965.8,965,965.8,457,10:34:00
S50_Tradingview,2021-09-29,965.7,965.9,965.4,965.9,138,10:35:00
S50_Tradingview,2021-09-29,966,966.8,966,966.8,473,10:36:00
S50_Tradingview,2021-09-29,966.9,966.9,966.6,966.6,212,10:37:00
S50_Tradingview,2021-09-29,966.5,966.8,966.3,966.8,379,10:38:00
S50_Tradingview,2021-09-29,966.8,966.9,966.6,966.9,278,10:39:00
S50_Tradingview,2021-09-29,966.9,967.2,966.7,966.9,744,10:40:00
S50_Tradingview,2021-09-29,966.9,967,966.3,966.5,319,10:41:00
S50_Tradingview,2021-09-29,966.4,967,966.4,966.7,328,10:42:00
S50_Tradingview,2021-09-29,966.6,967,966.6,966.9,89,10:43:00
S50_Tradingview,2021-09-29,967,967,966.7,966.7,130,10:44:00
S50_Tradingview,2021-09-29,966.7,967.1,966.4,967.1,364,10:45:00
S50_Tradingview,2021-09-29,967.1,967.1,966.9,966.9,126,10:46:00
S50_Tradingview,2021-09-29,966.8,966.9,966.5,966.6,110,10:47:00
S50_Tradingview,2021-09-29,966.5,966.9,966.5,966.9,52,10:48:00
S50_Tradingview,2021-09-29,966.9,966.9,966.5,966.5,211,10:49:00
S50_Tradingview,2021-09-29,966.5,966.8,966.5,966.7,62,10:50:00
S50_Tradingview,2021-09-29,966.6,967.5,966.6,967.5,597,10:51:00
S50_Tradingview,2021-09-29,967.5,968.3,967.5,967.5,1919,10:52:00
S50_Tradingview,2021-09-29,967.6,967.6,967.3,967.3,303,10:53:00
S50_Tradingview,2021-09-29,967.4,967.6,967.4,967.5,159,10:54:00
S50_Tradingview,2021-09-29,967.5,967.6,967.3,967.4,165,10:55:00
S50_Tradingview,2021-09-29,967.4,967.4,966.8,966.8,604,10:56:00
S50_Tradingview,2021-09-29,966.8,966.8,965.6,965.9,890,10:57:00
S50_Tradingview,2021-09-29,965.9,966.3,965.7,966.1,537,10:58:00
S50_Tradingview,2021-09-29,966,966.4,966,966.4,347,10:59:00
S50_Tradingview,2021-09-29,966.4,966.7,965.8,965.8,478,11:00:00
S50_Tradingview,2021-09-29,965.8,966,965.4,965.5,368,11:01:00
S50_Tradingview,2021-09-29,965.5,965.9,965.5,965.8,227,11:02:00
S50_Tradingview,2021-09-29,965.7,966.2,965.7,965.8,270,11:03:00
S50_Tradingview,2021-09-29,965.9,966.2,965.9,965.9,207,11:04:00
S50_Tradingview,2021-09-29,966.1,966.2,965.7,966.2,134,11:05:00
S50_Tradingview,2021-09-29,966.2,966.3,965.7,965.7,105,11:06:00
S50_Tradingview,2021-09-29,965.7,966,965.7,965.7,73,11:07:00
S50_Tradingview,2021-09-29,965.8,965.9,965.7,965.9,101,11:08:00
S50_Tradingview,2021-09-29,965.8,966.1,965.8,966,219,11:09:00
S50_Tradingview,2021-09-29,966,966.2,965.9,966,126,11:10:00
S50_Tradingview,2021-09-29,966.2,966.4,966,966.3,298,11:11:00
S50_Tradingview,2021-09-29,966.3,966.3,966,966,261,11:12:00
S50_Tradingview,2021-09-29,966.1,966.1,965.6,965.8,294,11:13:00
S50_Tradingview,2021-09-29,965.7,966,965.4,965.4,343,11:14:00
S50_Tradingview,2021-09-29,965.4,966,965.3,965.7,652,11:15:00
S50_Tradingview,2021-09-29,965.9,966.6,965.9,966.1,268,11:16:00
S50_Tradingview,2021-09-29,966.1,966.8,966.1,966.8,235,11:17:00
S50_Tradingview,2021-09-29,966.7,967.3,966.7,967.2,329,11:18:00
S50_Tradingview,2021-09-29,967.2,967.3,966.7,966.9,235,11:19:00
S50_Tradingview,2021-09-29,966.8,967.4,966.8,967.4,358,11:20:00
S50_Tradingview,2021-09-29,967.3,968.1,967.3,967.8,1311,11:21:00
S50_Tradingview,2021-09-29,968,968.7,967.6,968.2,1505,11:22:00
S50_Tradingview,2021-09-29,968.5,968.5,967.8,968.1,631,11:23:00
S50_Tradingview,2021-09-29,968.3,968.3,967.7,967.9,436,11:24:00
S50_Tradingview,2021-09-29,968,968.3,968,968.1,202,11:25:00
S50_Tradingview,2021-09-29,968.1,968.2,967.8,967.9,515,11:26:00
S50_Tradingview,2021-09-29,967.8,967.9,967.6,967.7,238,11:27:00
S50_Tradingview,2021-09-29,967.6,968.2,967.6,968.1,715,11:28:00
S50_Tradingview,2021-09-29,968.1,968.2,967.9,968.2,464,11:29:00
